zone	rep	sp	biom
Ves	12	Lrea	1,44
Ves	12	Lrea	1,49
Ves	12	Lrea	1,51
Ves	12	Lrea	1,53
Ves	12	Lrea	1,54
Ves	12	Lrea	1,59
Ves	12	Lrea	1,62
Ves	12	Lrea	1,63
Ves	12	Lrea	1,64
Ves	12	Lrea	1,65
Ves	12	Lrea	1,65
Ves	12	Lrea	1,68
Ves	12	Lrea	1,72
Ves	12	Lrea	1,72
Ves	12	Lrea	1,73
Ves	12	Lrea	1,73
Ves	12	Lrea	1,76
Ves	12	Lrea	1,83
Ves	12	Lrea	1,83
Ves	12	Lrea	1,84
Ves	12	Lrea	1,85
Ves	12	Lrea	1,86
Ves	12	Lrea	1,89
Ves	12	Lrea	1,9
Ves	12	Lrea	1,9
Ves	12	Lrea	1,9
Ves	12	Lrea	1,92
Ves	12	Lrea	1,93
Ves	12	Lrea	1,93
Ves	12	Lrea	1,94
Ves	12	Lrea	1,95
Ves	12	Lrea	1,96
Ves	12	Lrea	1,98
Ves	12	Lrea	1,98
Ves	12	Lrea	1,98
Ves	12	Lrea	2
Ves	12	Lrea	2,01
Ves	12	Lrea	2,01
Ves	12	Lrea	2,05
Ves	12	Lrea	2,11
Ves	12	Lrea	2,12
Ves	12	Lrea	2,15
Ves	12	Lrea	2,16
Ves	12	Lrea	2,17
Ves	12	Lrea	2,21
Ves	12	Lrea	2,22
Ves	12	Lrea	2,22
Ves	12	Lrea	2,22
Ves	12	Lrea	2,23
Ves	12	Lrea	2,25
Ves	12	Lrea	2,32
Ves	12	Lrea	2,37
Ves	12	Lrea	2,41
Ves	12	Lrea	2,44
Ves	12	Lrea	2,44
Ves	12	Lrea	2,46
Ves	12	Lrea	2,47
Ves	12	Lrea	2,48
Ves	12	Lrea	2,49
Ves	12	Lrea	2,51
Ves	12	Lrea	2,51
Ves	12	Lrea	2,51
Ves	12	Lrea	2,54
Ves	12	Lrea	2,63
Ves	12	Lrea	2,63
Ves	12	Lrea	2,66
Ves	12	Lrea	2,67
Ves	12	Lrea	2,88
Ves	12	Lrea	2,89
Ves	12	Lrea	2,91
Ves	12	Lrea	3,14
Ves	12	Lrea	3,41
Ves	12	Nlap	1,91
Ves	12	Nlap	2,1
Ves	12	Patsp	0,08
Ves	12	Patsp	0,12
Ves	12	Patsp	0,63
Ves	12	Patsp	0,66
Ves	12	Patsp	0,72
Ves	12	Patsp	0,81
Ves	12	Patsp	0,98
Ves	12	Patsp	1,17
Ves	12	Patsp	1,95
Ves	12	Patsp	2,27
Ves	12	Patsp	2,27
Ves	12	Patsp	2,29
Ves	12	Patsp	3,51
Ves	13	Gumb	0,12
Ves	13	Gumb	0,19
Ves	13	Gumb	0,4
Ves	13	Gumb	0,45
Ves	13	Gumb	0,46
Ves	13	Gumb	0,47
Ves	13	Gumb	0,47
Ves	13	Gumb	0,48
Ves	13	Gumb	0,49
Ves	13	Gumb	0,49
Ves	13	Gumb	0,53
Ves	13	Gumb	0,54
Ves	13	Gumb	0,54
Ves	13	Gumb	0,55
Ves	13	Gumb	0,57
Ves	13	Gumb	0,58
Ves	13	Gumb	0,6
Ves	13	Gumb	0,64
Ves	13	Gumb	0,67
Ves	13	Gumb	0,72
Ves	13	Gumb	0,74
Ves	13	Gumb	0,78
Ves	13	Gumb	0,84
Ves	13	Lralis	0,45
Ves	13	Lralis	1
Ves	13	Lralis	1,1
Ves	13	Lralis	1,1
Ves	13	Lralis	1,12
Ves	13	Lralis	1,15
Ves	13	Lralis	1,17
Ves	13	Lralis	1,24
Ves	13	Lralis	1,29
Ves	13	Lralis	1,37
Ves	13	Lrea	1,13
Ves	13	Lrea	1,3
Ves	13	Lrea	1,3
Ves	13	Lrea	1,32
Ves	13	Lrea	1,34
Ves	13	Lrea	1,36
Ves	13	Lrea	1,57
Ves	13	Lrea	1,59
Ves	13	Lrea	1,6
Ves	13	Lrea	1,63
Ves	13	Lrea	1,78
Ves	13	Lrea	1,81
Ves	13	Lrea	1,85
Ves	13	Lrea	1,9
Ves	13	Lrea	1,92
Ves	13	Lrea	1,92
Ves	13	Lrea	1,92
Ves	13	Lrea	1,96
Ves	13	Lrea	1,97
Ves	13	Lrea	2
Ves	13	Lrea	2,01
Ves	13	Lrea	2,03
Ves	13	Lrea	2,03
Ves	13	Lrea	2,04
Ves	13	Lrea	2,07
Ves	13	Lrea	2,08
Ves	13	Lrea	2,09
Ves	13	Lrea	2,1
Ves	13	Lrea	2,11
Ves	13	Lrea	2,2
Ves	13	Lrea	2,22
Ves	13	Lrea	2,26
Ves	13	Lrea	2,27
Ves	13	Lrea	2,34
Ves	13	Lrea	2,36
Ves	13	Lrea	2,37
Ves	13	Lrea	2,38
Ves	13	Lrea	2,44
Ves	13	Lrea	2,45
Ves	13	Lrea	2,47
Ves	13	Lrea	2,51
Ves	13	Lrea	2,53
Ves	13	Lrea	2,61
Ves	13	Lrea	2,78
Ves	13	Lrea	2,82
Ves	13	Nlap	1,83
Ves	13	Nlap	2,72
Ves	13	Nlap	2,91
Ves	13	Patsp	0,07
Ves	13	Patsp	0,14
Ves	13	Patsp	0,25
Ves	13	Patsp	0,94
Ves	13	Patsp	1,55
Ves	13	Patsp	1,59
Ves	13	Patsp	2
Ves	13	Patsp	2,72
Ves	13	Patsp	2,73
Ves	13	Patsp	2,9
Ves	13	Patsp	3,06
Ves	13	Patsp	3,53
Ves	13	Patsp	4,78
Ves	13	Patsp	7,83
Ves	14	Gumb	0,15
Ves	14	Gumb	0,17
Ves	14	Gumb	0,24
Ves	14	Gumb	0,25
Ves	14	Gumb	0,27
Ves	14	Gumb	0,29
Ves	14	Gumb	0,34
Ves	14	Gumb	0,36
Ves	14	Gumb	0,37
Ves	14	Gumb	0,43
Ves	14	Gumb	0,44
Ves	14	Gumb	0,45
Ves	14	Gumb	0,46
Ves	14	Gumb	0,46
Ves	14	Gumb	0,48
Ves	14	Gumb	0,49
Ves	14	Gumb	0,49
Ves	14	Gumb	0,5
Ves	14	Gumb	0,51
Ves	14	Gumb	0,52
Ves	14	Gumb	0,53
Ves	14	Gumb	0,54
Ves	14	Gumb	0,54
Ves	14	Gumb	0,55
Ves	14	Gumb	0,57
Ves	14	Gumb	0,58
Ves	14	Gumb	0,59
Ves	14	Gumb	0,6
Ves	14	Gumb	0,61
Ves	14	Gumb	0,61
Ves	14	Gumb	0,62
Ves	14	Gumb	0,63
Ves	14	Gumb	0,65
Ves	14	Gumb	0,65
Ves	14	Gumb	0,66
Ves	14	Gumb	0,67
Ves	14	Gumb	0,68
Ves	14	Gumb	0,69
Ves	14	Gumb	0,7
Ves	14	Gumb	0,72
Ves	14	Gumb	0,74
Ves	14	Gumb	0,76
Ves	14	Gumb	0,81
Ves	14	Lrea	1,33
Ves	14	Lrea	1,55
Ves	14	Lrea	1,56
Ves	14	Lrea	1,62
Ves	14	Lrea	1,73
Ves	14	Lrea	1,74
Ves	14	Lrea	1,75
Ves	14	Lrea	1,76
Ves	14	Lrea	1,76
Ves	14	Lrea	1,84
Ves	14	Lrea	1,86
Ves	14	Lrea	1,87
Ves	14	Lrea	1,87
Ves	14	Lrea	1,91
Ves	14	Lrea	1,91
Ves	14	Lrea	1,95
Ves	14	Lrea	1,98
Ves	14	Lrea	1,98
Ves	14	Lrea	2,01
Ves	14	Lrea	2,11
Ves	14	Lrea	2,13
Ves	14	Lrea	2,16
Ves	14	Lrea	2,16
Ves	14	Lrea	2,2
Ves	14	Lrea	2,22
Ves	14	Lrea	2,27
Ves	14	Lrea	2,31
Ves	14	Lrea	2,33
Ves	14	Lrea	2,48
Ves	14	Lrea	2,6
Ves	14	Lrea	2,61
Ves	14	Lrea	2,62
Ves	14	Lrea	2,62
Ves	14	Lrea	2,65
Ves	14	Lrea	2,66
Ves	14	Lrea	2,69
Ves	14	Lrea	2,74
Ves	14	Lrea	2,97
Ves	14	Lrea	3,23
Ves	14	Lsax	0,17
Ves	14	Lsax	0,66
Ves	14	Lsax	1,21
Ves	14	Nlap	3,84
Ves	14	Patsp	0,16
Ves	14	Patsp	0,31
Ves	14	Patsp	0,36
Ves	14	Patsp	1,22
Ves	14	Patsp	1,61
Ves	14	Patsp	1,74
Ves	14	Patsp	2,39
Ves	14	Patsp	3,44
Ves	14	Patsp	3,9
Ves	14	Patsp	4,06
Ves	14	Patsp	4,4
Ves	14	Patsp	4,58
Ves	14	Patsp	4,81
Ves	14	Patsp	5,02
Ves	14	Patsp	5,87
Ves	14	Patsp	6,95
Ves	14	Patsp	7,67
Ves	14	Patsp	9,83
Ves	14	Patsp	10
Ves	14	Patsp	10,65
